market_id,industry,sub_industry,country,region,target_audience,market_size,market_size_category,growth_rate,growth_rate_category,demand_level,market_trend,year,sample_startup_count,sample_total_funding_usd,source,source_url,last_verified_date
MKT-00574,Other / Unspecified,Unknown,Indonesia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,23,133871000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00575,Other / Unspecified,Unknown,Ireland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,48,228597855.02812302,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00576,Other / Unspecified,Unknown,Israel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,166,1325085793.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00577,Other / Unspecified,Unknown,Italy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,82,146614792.9284706,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00578,Other / Unspecified,Unknown,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,111,1075848619.1250548,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00579,Other / Unspecified,Unknown,Jordan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,30000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00580,Other / Unspecified,Unknown,Kenya,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,18805352.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00581,Other / Unspecified,Unknown,Laos,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,2100000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00582,Other / Unspecified,Unknown,Latvia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,2546095.355315682,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00583,Other / Unspecified,Unknown,Lithuania,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,2434811.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00584,Other / Unspecified,Unknown,Luxembourg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6,221897083.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00585,Other / Unspecified,Unknown,Malaysia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,19,197392000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00586,Other / Unspecified,Unknown,Mauritius,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,365526235.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00587,Other / Unspecified,Unknown,Mexico,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,30,13691870.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00588,Other / Unspecified,Unknown,Netherlands,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,98,1038155963.219435,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00589,Other / Unspecified,Unknown,New Zealand,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,21,712169609.1680061,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00590,Other / Unspecified,Unknown,Nigeria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,19,143733000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00591,Other / Unspecified,Unknown,Norway,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,30,138439431.98395756,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00592,Other / Unspecified,Unknown,Pakistan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,9116000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00593,Other / Unspecified,Unknown,Panama,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,750000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00594,Other / Unspecified,Unknown,Peru,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,8,20957956.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00595,Other / Unspecified,Unknown,Philippines,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,35520000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00596,Other / Unspecified,Unknown,Poland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,18,8705386.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00597,Other / Unspecified,Unknown,Portugal,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,21,6973630.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00598,Other / Unspecified,Unknown,Romania (non-standard code),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,139484.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00599,Other / Unspecified,Unknown,Russia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,77,489238485.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00600,Other / Unspecified,Unknown,Serbia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,133423.5773540088,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00601,Other / Unspecified,Unknown,Singapore,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,76,938029812.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00602,Other / Unspecified,Unknown,Slovakia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,593155.528546486,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00603,Other / Unspecified,Unknown,Slovenia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,174660.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00604,Other / Unspecified,Unknown,South Africa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,24,384691194.98815995,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00605,Other / Unspecified,Unknown,South Korea,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,90,359228249.9795344,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00606,Other / Unspecified,Unknown,Spain,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,109,957168632.6102798,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00607,Other / Unspecified,Unknown,Sweden,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,111,472158515.90625215,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00608,Other / Unspecified,Unknown,Switzerland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,53,588062408.2633866,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00609,Other / Unspecified,Unknown,Taiwan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,10,50750000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00610,Other / Unspecified,Unknown,Thailand,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,12800500.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00611,Other / Unspecified,Unknown,Turkey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,21,113993625.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00612,Other / Unspecified,Unknown,USA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,0.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00613,Other / Unspecified,Unknown,Uganda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,1115000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00614,Other / Unspecified,Unknown,Ukraine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6,634000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00615,Other / Unspecified,Unknown,United Arab Emirates,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,19,142303250.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00616,Other / Unspecified,Unknown,United Kingdom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,691,8323290188.519166,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00617,Other / Unspecified,Unknown,United States,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6496,117176166243.92838,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00618,Other / Unspecified,Unknown,Uruguay,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,1155000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00619,Other / Unspecified,Unknown,Venezuela,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,959032.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00620,Other / Unspecified,Unknown,Vietnam,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,57160000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00621,PropTech,Unknown,Argentina,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,52245000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00622,PropTech,Unknown,Australia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,10,128015126.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00623,PropTech,Unknown,Brazil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6,28470380.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00624,PropTech,Unknown,Canada,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,32,56210509.456570685,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00625,PropTech,Unknown,Chile,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,1350000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00626,PropTech,Unknown,China,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,12,1172920744.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00627,PropTech,Unknown,Denmark,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,1280000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00628,PropTech,Unknown,France,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,16,132012953.21062998,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00629,PropTech,Unknown,Germany,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,8,43585999.85942734,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00630,PropTech,Unknown,Hong Kong,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,3500000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00631,PropTech,Unknown,India,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,42,931856000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00632,PropTech,Unknown,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,8960000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00633,PropTech,Unknown,Poland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,1000000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00634,PropTech,Unknown,Russia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,113000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00635,PropTech,Unknown,Singapore,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,129051700.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00636,PropTech,Unknown,Spain,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,15,24825281.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00637,PropTech,Unknown,Turkey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,15625723.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00638,PropTech,Unknown,United Arab Emirates,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6,202471420.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00639,PropTech,Unknown,United Kingdom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,42,68812179.7834795,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00640,PropTech,Unknown,United States,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,636,8478264085.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00641,SaaS,Unknown,Argentina,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,17,30971949.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00642,SaaS,Unknown,Australia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,76,415789797.1774611,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00643,SaaS,Unknown,Austria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,25,83449894.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00644,SaaS,Unknown,Belgium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,41,202719528.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00645,SaaS,Unknown,Brazil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,42,223013755.20782351,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00646,SaaS,Unknown,Bulgaria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,28,6661199.058423579,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00647,SaaS,Unknown,Canada,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,312,2295741923.031886,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00648,SaaS,Unknown,Chile,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,38,2729639.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00649,SaaS,Unknown,China,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,200,6087039196.524422,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00650,SaaS,Unknown,Colombia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,190798.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00651,SaaS,Unknown,Cyprus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,1527417.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00652,SaaS,Unknown,Czech Republic,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,456985.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00653,SaaS,Unknown,Denmark,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,38,182597180.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00654,SaaS,Unknown,Egypt,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,2370000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00655,SaaS,Unknown,Estonia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,12,37447711.669074684,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00656,SaaS,Unknown,Finland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,45,104051807.36810668,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00657,SaaS,Unknown,France,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,241,1375417564.67258,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00658,SaaS,Unknown,Germany,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,167,1745885099.3082135,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00659,SaaS,Unknown,Ghana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,1230000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00660,SaaS,Unknown,Greece,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,8,4370788.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
